Agent,Start Node,End Node,Color Preference,Path,Length,Time Taken,Preferred_Color_Count,Distinct_Nodes_Visited,Path_Complexity,Visited_Shapes,Visited_Shininess,Cluster,Feature,Importance
3,3,13,yellow,"[3, 11, 5, 7, 12, 3, 1, 9, 14, 0, 10, 4, 13]",13,0.0,8,12,12,circle|triangle|circle|triangle|circle|circle|triangle|triangle|triangle|triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,2,0,red,"[2, 12, 2, 0]",4,0.0,4,3,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
0,2,13,yellow,"[2, 11, 3, 1, 5, 9, 14, 7, 12, 2, 0, 6, 8, 10, 4, 13]",16,0.0,7,15,15,circle|circle|circle|triangle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,3,1,yellow,"[3, 9, 3, 11, 5, 1]",6,0.0,6,5,5,triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny']",0,,
2,1,14,red,"[1, 5, 12, 14]",4,0.0,2,4,3,triangle|triangle|triangle,"['not_shiny', 'not_shiny', 'not_shiny']",0,,
4,1,11,red,"[1, 3, 12, 14, 0, 10, 4, 13, 5, 11]",10,0.0,5,10,9,circle|triangle|triangle|triangle|triangle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,5,2,yellow,"[5, 9, 3, 1, 5, 13, 4, 14, 7, 12, 2]",11,0.0,7,10,10,triangle|circle|circle|triangle|circle|triangle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,10,11,yellow,"[10, 4, 3, 9, 1, 5, 7, 12, 2, 11]",10,0.0,6,10,9,triangle|circle|triangle|circle|triangle|circle|triangle|circle|circle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,11,3,yellow,"[11, 5, 1, 9, 3]",5,0.0,5,5,4,triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,4,3,red,"[4, 10, 8, 14, 0, 6, 3]",7,0.0,6,7,6,triangle|circle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,1,8,red,"[1, 9, 14, 8]",4,0.0,2,4,3,triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
2,11,14,red,"[11, 0, 2, 12, 14]",5,0.0,4,5,4,triangle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,11,8,red,"[11, 0, 8]",3,0.0,2,3,2,triangle|circle,"['shiny', 'shiny']",0,,
1,11,6,yellow,"[11, 3, 9, 1, 5, 13, 4, 14, 7, 12, 2, 11, 0, 6]",14,0.0,8,13,13,circle|triangle|circle|triangle|circle|triangle|triangle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,5,11,yellow,"[5, 7, 5, 13, 4, 9, 1, 3, 11]",9,0.0,8,8,8,circle|triangle|circle|triangle|triangle|circle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,10,0,red,"[10, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
1,6,2,yellow,"[6, 3, 1, 9, 5, 7, 14, 8, 0, 11, 2]",11,0.0,6,11,10,circle|circle|triangle|triangle|circle|triangle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,3,2,red,"[3, 12, 14, 8, 0, 2]",6,0.0,5,6,5,triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,11,3,red,"[11, 0, 2, 12, 14, 8, 6, 3]",8,0.0,6,8,7,triangle|circle|triangle|triangle|circle|circle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,7,10,red,"[7, 14, 12, 2, 0, 6, 8, 10]",8,0.0,7,8,7,triangle|triangle|circle|triangle|circle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,7,6,red,"[7, 14, 8, 0, 10, 4, 3, 6]",8,0.0,6,8,7,triangle|circle|triangle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,9,5,red,"[9, 14, 4, 10, 8, 6, 0, 2, 12, 7, 5]",11,0.0,8,11,10,triangle|triangle|triangle|circle|circle|triangle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,13,3,red,"[13, 4, 10, 8, 0, 2, 12, 14, 7, 5, 11, 3]",12,0.0,7,12,11,triangle|triangle|circle|triangle|circle|triangle|triangle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
1,14,6,yellow,"[14, 9, 3, 1, 5, 13, 4, 14, 7, 12, 2, 11, 0, 6]",14,0.0,7,13,13,triangle|circle|circle|triangle|circle|triangle|triangle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,7,5,yellow,"[7, 5]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
4,0,1,yellow,"[0, 3, 1]",3,0.0,2,3,2,circle|circle,"['shiny', 'not_shiny']",0,,
1,3,4,yellow,"[3, 9, 3, 1, 5, 13, 4]",7,0.0,6,6,6,triangle|circle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,6,8,red,"[6, 8]",2,0.0,2,2,1,circle,['shiny'],0,,
0,7,11,yellow,"[7, 5, 1, 9, 3, 11]",6,0.0,6,6,5,triangle|circle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,5,12,red,"[5, 12]",2,0.0,1,2,1,triangle,['not_shiny'],0,,
2,9,12,red,"[9, 14, 0, 8, 10, 4, 9, 3, 12]",9,0.0,6,8,8,triangle|triangle|circle|triangle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,11,6,red,"[11, 2, 12, 14, 4, 10, 8, 0, 6]",9,0.0,8,9,8,circle|triangle|triangle|triangle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
0,12,3,yellow,"[12, 7, 5, 11, 3]",5,0.003120899200439453,4,5,4,circle|triangle|circle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,7,10,yellow,"[7, 5, 9, 1, 3, 11, 2, 0, 10]",9,0.0,6,9,8,triangle|triangle|circle|circle|circle|circle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,14,0,red,"[14, 4, 14, 8, 6, 0]",6,0.0,6,5,5,triangle|triangle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
0,3,0,yellow,"[3, 9, 5, 13, 4, 3, 11, 2, 0]",9,0.0,6,8,8,triangle|triangle|circle|triangle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,8,14,red,"[8, 6, 0, 14]",4,0.0,4,4,3,circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny']",0,,
2,6,14,yellow,"[6, 3, 1, 5, 13, 4, 9, 14]",8,0.0,5,8,7,circle|circle|triangle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,11,8,yellow,"[11, 5, 1, 9, 3, 11, 2, 0, 8]",9,0.0,6,8,8,triangle|circle|triangle|circle|circle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
0,13,1,yellow,"[13, 5, 9, 3, 1]",5,0.0,5,5,4,triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,8,13,yellow,"[8, 14, 7, 5, 13]",5,0.0,3,5,4,triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,3,2,red,"[3, 0, 10, 4, 14, 12, 2]",7,0.0,6,7,6,triangle|triangle|triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,11,14,red,"[11, 2, 12, 14]",4,0.0,3,4,3,circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny']",0,,
1,4,5,yellow,"[4, 9, 1, 5]",4,0.0,3,4,3,triangle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny']",0,,
2,9,2,red,"[9, 14, 12, 2]",4,0.0,3,4,3,triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
3,0,5,yellow,"[0, 3, 9, 1, 5]",5,0.0,4,5,4,circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,7,8,red,"[7, 14, 12, 2, 0, 10, 4, 9, 5, 1, 3, 6, 8]",13,0.0,8,13,12,triangle|triangle|circle|triangle|triangle|triangle|triangle|triangle|circle|circle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,14,12,red,"[14, 0, 8, 6, 3, 12]",6,0.0,5,6,5,triangle|circle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,12,0,red,"[12, 14, 0]",3,0.0,3,3,2,triangle|triangle,"['not_shiny', 'shiny']",0,,
4,8,10,red,"[8, 14, 4, 10]",4,0.0,4,4,3,triangle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny']",0,,
0,2,8,red,"[2, 12, 2, 0, 10, 8]",6,0.0,6,5,5,triangle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,12,0,red,"[12, 14, 4, 10, 0]",5,0.0,5,5,4,triangle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,10,4,red,"[10, 0, 10, 4]",4,0.0,4,3,3,triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny']",0,,
4,6,14,red,"[6, 8, 0, 6, 3, 12, 14]",7,0.0,6,6,6,circle|triangle|circle|circle|triangle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,2,0,red,"[2, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
1,13,0,red,"[13, 4, 14, 0]",4,0.0,3,4,3,triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny']",0,,
2,10,12,red,"[10, 4, 10, 8, 6, 0, 2, 12]",8,0.0,8,7,7,triangle|triangle|circle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,12,9,yellow,"[12, 7, 5, 11, 3, 9]",6,0.0,5,6,5,circle|triangle|circle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,14,0,red,"[14, 4, 10, 8, 14, 0]",6,0.0,6,5,5,triangle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,0,2,yellow,"[0, 11, 5, 1, 3, 9, 14, 7, 12, 2]",10,0.0,6,10,9,circle|triangle|circle|circle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,11,8,yellow,"[11, 5, 9, 1, 3, 11, 2, 0, 6, 8]",10,0.0,6,9,9,triangle|triangle|circle|circle|circle|circle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
4,13,11,yellow,"[13, 5, 7, 14, 9, 3, 11]",7,0.0,6,7,6,triangle|circle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,2,3,red,"[2, 0, 10, 4, 14, 12, 2, 11, 5, 1, 3]",11,0.0,7,10,10,triangle|triangle|triangle|triangle|triangle|circle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
1,5,9,yellow,"[5, 13, 5, 7, 12, 3, 9]",7,0.0,6,6,6,circle|triangle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,2,9,yellow,"[2, 11, 3, 9]",4,0.0,3,4,3,circle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
0,3,14,yellow,"[3, 9, 5, 7, 12, 3, 11, 2, 0, 14]",10,0.0,6,9,9,triangle|triangle|circle|triangle|circle|circle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,13,4,red,"[13, 4]",2,0.0,1,2,1,triangle,['shiny'],0,,
1,4,1,red,"[4, 10, 8, 14, 4, 9, 1]",7,0.0,5,6,6,triangle|circle|triangle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,11,12,red,"[11, 2, 0, 10, 4, 14, 8, 6, 3, 12]",10,0.0,8,10,9,circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,0,9,yellow,"[0, 11, 5, 1, 9]",5,0.0,4,5,4,circle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,11,2,yellow,"[11, 3, 1, 5, 13, 4, 9, 14, 7, 12, 2]",11,0.0,7,11,10,circle|circle|triangle|circle|triangle|triangle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,0,3,yellow,"[0, 3]",2,0.0,1,2,1,circle,['shiny'],0,,
3,12,4,yellow,"[12, 5, 11, 3, 1, 9, 14, 7, 12, 2, 0, 6, 8, 10, 4]",15,0.0,6,14,14,triangle|circle|circle|circle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,11,3,red,"[11, 2, 0, 10, 8, 14, 4, 9, 1, 3]",10,0.0,6,10,9,circle|triangle|triangle|circle|triangle|triangle|triangle|circle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,8,12,yellow,"[8, 0, 11, 5, 1, 3, 9, 14, 7, 12]",10,0.0,6,10,9,triangle|circle|triangle|circle|circle|triangle|triangle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,11,12,yellow,"[11, 5, 7, 12]",4,0.0,3,4,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny']",0,,
4,14,6,red,"[14, 12, 14, 0, 2, 11, 3, 4, 10, 8, 6]",11,0.0,9,10,10,triangle|triangle|triangle|circle|circle|circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,14,4,red,"[14, 8, 0, 6, 3, 4]",6,0.0,5,6,5,circle|triangle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
2,11,0,red,"[11, 2, 12, 14, 8, 10, 0]",7,0.0,6,7,6,circle|triangle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,10,7,red,"[10, 0, 10, 8, 6, 3, 4, 14, 12, 2, 11, 5, 7]",13,0.0,9,12,12,triangle|triangle|circle|circle|circle|triangle|triangle|triangle|circle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,5,11,yellow,"[5, 7, 5, 1, 3, 11]",6,0.0,6,5,5,circle|triangle|circle|circle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,8,14,red,"[8, 14]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
2,7,0,yellow,"[7, 5, 13, 4, 3, 11, 0]",7,0.0,5,7,6,triangle|circle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,9,11,red,"[9, 14, 4, 10, 0, 2, 12, 5, 11]",9,0.0,6,9,8,triangle|triangle|triangle|triangle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny']",0,,
0,8,4,yellow,"[8, 0, 11, 3, 9, 1, 5, 7, 12, 14, 4]",11,0.0,6,11,10,triangle|circle|circle|triangle|circle|triangle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,13,8,red,"[13, 4, 10, 8]",4,0.0,3,4,3,triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
4,12,1,yellow,"[12, 5, 1]",3,0.0,2,3,2,triangle|circle,"['not_shiny', 'not_shiny']",0,,
0,13,9,yellow,"[13, 5, 13, 4, 9]",5,0.0,4,4,4,triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,14,12,yellow,"[14, 9, 3, 1, 5, 7, 12]",7,0.0,5,7,6,triangle|circle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,5,11,yellow,"[5, 1, 5, 9, 3, 11]",6,0.0,6,5,5,circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,11,6,red,"[11, 2, 0, 8, 10, 4, 14, 12, 3, 6]",10,0.0,8,10,9,circle|triangle|circle|triangle|triangle|triangle|triangle|circle|circle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,0,2,red,"[0, 10, 4, 14, 12, 2]",6,0.0,6,6,5,triangle|triangle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,2,0,yellow,"[2, 11, 3, 1, 9, 5, 13, 4, 10, 0]",10,0.0,6,10,9,circle|circle|circle|triangle|triangle|circle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,9,10,red,"[9, 14, 0, 2, 12, 3, 4, 10]",8,0.0,6,8,7,triangle|triangle|circle|triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,10,8,red,"[10, 8]",2,0.0,2,2,1,circle,['shiny'],0,,
2,8,9,yellow,"[8, 10, 8, 6, 3, 9]",6,0.0,2,5,5,triangle|circle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
1,7,13,red,"[7, 14, 12, 2, 0, 6, 8, 10, 4, 13]",10,0.0,8,10,9,triangle|triangle|circle|triangle|circle|circle|triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,5,0,red,"[5, 12, 2, 0]",4,0.0,3,4,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
3,1,7,red,"[1, 9, 4, 14, 8, 0, 6, 3, 12, 2, 11, 5, 7]",13,0.0,7,13,12,triangle|triangle|triangle|circle|triangle|circle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
0,4,1,red,"[4, 10, 8, 6, 0, 14, 12, 2, 11, 5, 9, 4, 3, 1]",14,0.0,9,13,13,triangle|circle|circle|triangle|triangle|triangle|circle|circle|triangle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,9,14,red,"[9, 14]",2,0.0,1,2,1,triangle,['not_shiny'],0,,
3,6,11,yellow,"[6, 3, 11]",3,0.0,2,3,2,circle|circle,"['shiny', 'not_shiny']",0,,
4,3,6,yellow,"[3, 9, 1, 3, 11, 5, 13, 4, 14, 7, 12, 2, 0, 6]",14,0.0,8,13,13,triangle|circle|circle|circle|triangle|circle|triangle|triangle|circle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
0,12,2,red,"[12, 14, 12, 2]",4,0.0,4,3,3,triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
1,8,4,red,"[8, 0, 2, 12, 14, 4]",6,0.0,6,6,5,triangle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,9,5,yellow,"[9, 3, 1, 5]",4,0.0,4,4,3,circle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny']",0,,
4,4,0,red,"[4, 10, 4, 14, 0]",5,0.0,5,4,4,triangle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,10,2,red,"[10, 0, 6, 8, 10, 4, 14, 12, 2]",9,0.0,9,8,8,triangle|circle|circle|triangle|triangle|triangle|triangle|circle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,10,11,red,"[10, 0, 10, 8, 14, 12, 2, 11]",8,0.0,7,7,7,triangle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,1,6,red,"[1, 5, 12, 14, 8, 6]",6,0.0,4,6,5,triangle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,0,14,yellow,"[0, 3, 1, 9, 5, 7, 14]",7,0.0,5,7,6,circle|circle|triangle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,10,4,red,"[10, 8, 0, 14, 12, 2, 11, 5, 9, 4]",10,0.0,7,10,9,circle|triangle|triangle|triangle|circle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,11,9,yellow,"[11, 3, 9]",3,0.0,3,3,2,circle|triangle,"['shiny', 'shiny']",0,,
2,9,14,yellow,"[9, 1, 9, 5, 11, 3, 6, 0, 8, 14]",10,0.0,6,9,9,circle|triangle|triangle|circle|circle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,1,2,red,"[1, 3, 0, 2]",4,0.0,2,4,3,circle|triangle|circle,"['shiny', 'shiny', 'shiny']",0,,
0,5,9,yellow,"[5, 13, 5, 7, 14, 9]",6,0.0,5,5,5,circle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,0,11,red,"[0, 6, 8, 10, 0, 2, 12, 14, 4, 9, 1, 3, 11]",13,0.0,9,12,12,circle|circle|triangle|triangle|circle|triangle|triangle|triangle|triangle|circle|circle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,8,10,yellow,"[8, 0, 11, 5, 1, 9, 3, 6, 8, 10]",10,0.0,5,9,9,triangle|circle|triangle|circle|triangle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,9,10,yellow,"[9, 3, 9, 5, 11, 2, 0, 10]",8,0.0,5,7,7,circle|triangle|triangle|circle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,8,6,yellow,"[8, 10, 8, 6]",4,0.0,0,3,3,triangle|circle|circle,"['not_shiny', 'shiny', 'shiny']",0,,
2,3,14,red,"[3, 0, 14]",3,0.0,2,3,2,triangle|triangle,"['shiny', 'not_shiny']",0,,
3,13,14,yellow,"[13, 5, 7, 14]",4,0.0,3,4,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny']",0,,
0,14,5,yellow,"[14, 9, 3, 11, 5]",5,0.0,4,5,4,triangle|circle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
3,5,1,yellow,"[5, 11, 5, 9, 3, 1]",6,0.0,6,5,5,circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,13,4,yellow,"[13, 5, 13, 4]",4,0.0,3,3,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
